state_of_residence,state_of_residence_code,year,year_code,month,month_code,weekday,weekday_code,time_of_day,time_of_day_code,births,delivery_method
Kansas,20,2023,2023,February,2,Weekday,2,00:00 - 02:59,0,131,vaginal
Kansas,20,2023,2023,February,2,Weekday,2,03:00 - 05:59,1,124,vaginal
Kansas,20,2023,2023,February,2,Weekday,2,06:00 - 08:59,2,127,vaginal
Kansas,20,2023,2023,February,2,Weekday,2,09:00 - 11:59,3,162,vaginal
Kansas,20,2023,2023,February,2,Weekday,2,12:00 - 14:59,4,233,vaginal
Kansas,20,2023,2023,February,2,Weekday,2,15:00 - 17:59,5,295,vaginal
Kansas,20,2023,2023,February,2,Weekday,2,18:00 - 20:59,6,184,vaginal
Kansas,20,2023,2023,February,2,Weekday,2,21:00 - 23:59,7,159,vaginal
Kansas,20,2023,2023,March,3,Weekend,1,00:00 - 02:59,0,43,vaginal
Kansas,20,2023,2023,March,3,Weekend,1,03:00 - 05:59,1,40,vaginal
Kansas,20,2023,2023,March,3,Weekend,1,06:00 - 08:59,2,51,vaginal
Kansas,20,2023,2023,March,3,Weekend,1,09:00 - 11:59,3,50,vaginal
Kansas,20,2023,2023,March,3,Weekend,1,12:00 - 14:59,4,49,vaginal
Kansas,20,2023,2023,March,3,Weekend,1,15:00 - 17:59,5,42,vaginal
Kansas,20,2023,2023,March,3,Weekend,1,18:00 - 20:59,6,44,vaginal
Kansas,20,2023,2023,March,3,Weekend,1,21:00 - 23:59,7,50,vaginal
Kansas,20,2023,2023,March,3,Weekday,2,00:00 - 02:59,0,139,vaginal
Kansas,20,2023,2023,March,3,Weekday,2,03:00 - 05:59,1,127,vaginal
Kansas,20,2023,2023,March,3,Weekday,2,06:00 - 08:59,2,130,vaginal
Kansas,20,2023,2023,March,3,Weekday,2,09:00 - 11:59,3,212,vaginal
Kansas,20,2023,2023,March,3,Weekday,2,12:00 - 14:59,4,328,vaginal
Kansas,20,2023,2023,March,3,Weekday,2,15:00 - 17:59,5,281,vaginal
Kansas,20,2023,2023,March,3,Weekday,2,18:00 - 20:59,6,206,vaginal
Kansas,20,2023,2023,March,3,Weekday,2,21:00 - 23:59,7,184,vaginal
Kansas,20,2023,2023,April,4,Weekend,1,00:00 - 02:59,0,52,vaginal
Kansas,20,2023,2023,April,4,Weekend,1,03:00 - 05:59,1,47,vaginal
Kansas,20,2023,2023,April,4,Weekend,1,06:00 - 08:59,2,54,vaginal
Kansas,20,2023,2023,April,4,Weekend,1,09:00 - 11:59,3,56,vaginal
Kansas,20,2023,2023,April,4,Weekend,1,12:00 - 14:59,4,66,vaginal
Kansas,20,2023,2023,April,4,Weekend,1,15:00 - 17:59,5,61,vaginal
Kansas,20,2023,2023,April,4,Weekend,1,18:00 - 20:59,6,65,vaginal
Kansas,20,2023,2023,April,4,Weekend,1,21:00 - 23:59,7,51,vaginal
Kansas,20,2023,2023,April,4,Weekday,2,00:00 - 02:59,0,114,vaginal
Kansas,20,2023,2023,April,4,Weekday,2,03:00 - 05:59,1,105,vaginal
Kansas,20,2023,2023,April,4,Weekday,2,06:00 - 08:59,2,130,vaginal
Kansas,20,2023,2023,April,4,Weekday,2,09:00 - 11:59,3,155,vaginal
Kansas,20,2023,2023,April,4,Weekday,2,12:00 - 14:59,4,266,vaginal
Kansas,20,2023,2023,April,4,Weekday,2,15:00 - 17:59,5,254,vaginal
Kansas,20,2023,2023,April,4,Weekday,2,18:00 - 20:59,6,199,vaginal
Kansas,20,2023,2023,April,4,Weekday,2,21:00 - 23:59,7,157,vaginal
Kansas,20,2023,2023,May,5,Weekend,1,00:00 - 02:59,0,46,vaginal
Kansas,20,2023,2023,May,5,Weekend,1,03:00 - 05:59,1,55,vaginal
Kansas,20,2023,2023,May,5,Weekend,1,06:00 - 08:59,2,33,vaginal
Kansas,20,2023,2023,May,5,Weekend,1,09:00 - 11:59,3,62,vaginal
Kansas,20,2023,2023,May,5,Weekend,1,12:00 - 14:59,4,53,vaginal
Kansas,20,2023,2023,May,5,Weekend,1,15:00 - 17:59,5,52,vaginal
Kansas,20,2023,2023,May,5,Weekend,1,18:00 - 20:59,6,43,vaginal
Kansas,20,2023,2023,May,5,Weekend,1,21:00 - 23:59,7,33,vaginal
Kansas,20,2023,2023,May,5,Weekday,2,00:00 - 02:59,0,123,vaginal
Kansas,20,2023,2023,May,5,Weekday,2,03:00 - 05:59,1,103,vaginal
Kansas,20,2023,2023,May,5,Weekday,2,06:00 - 08:59,2,125,vaginal
Kansas,20,2023,2023,May,5,Weekday,2,09:00 - 11:59,3,214,vaginal
Kansas,20,2023,2023,May,5,Weekday,2,12:00 - 14:59,4,298,vaginal
Kansas,20,2023,2023,May,5,Weekday,2,15:00 - 17:59,5,311,vaginal
Kansas,20,2023,2023,May,5,Weekday,2,18:00 - 20:59,6,215,vaginal
Kansas,20,2023,2023,May,5,Weekday,2,21:00 - 23:59,7,174,vaginal
Kansas,20,2023,2023,June,6,Weekend,1,00:00 - 02:59,0,45,vaginal
Kansas,20,2023,2023,June,6,Weekend,1,03:00 - 05:59,1,41,vaginal
Kansas,20,2023,2023,June,6,Weekend,1,06:00 - 08:59,2,43,vaginal
Kansas,20,2023,2023,June,6,Weekend,1,09:00 - 11:59,3,44,vaginal
Kansas,20,2023,2023,June,6,Weekend,1,12:00 - 14:59,4,67,vaginal
Kansas,20,2023,2023,June,6,Weekend,1,15:00 - 17:59,5,68,vaginal
Kansas,20,2023,2023,June,6,Weekend,1,18:00 - 20:59,6,44,vaginal
Kansas,20,2023,2023,June,6,Weekend,1,21:00 - 23:59,7,44,vaginal
Kansas,20,2023,2023,June,6,Weekday,2,00:00 - 02:59,0,125,vaginal
Kansas,20,2023,2023,June,6,Weekday,2,03:00 - 05:59,1,136,vaginal
Kansas,20,2023,2023,June,6,Weekday,2,06:00 - 08:59,2,143,vaginal
Kansas,20,2023,2023,June,6,Weekday,2,09:00 - 11:59,3,210,vaginal
Kansas,20,2023,2023,June,6,Weekday,2,12:00 - 14:59,4,334,vaginal
Kansas,20,2023,2023,June,6,Weekday,2,15:00 - 17:59,5,288,vaginal
Kansas,20,2023,2023,June,6,Weekday,2,18:00 - 20:59,6,254,vaginal
Kansas,20,2023,2023,June,6,Weekday,2,21:00 - 23:59,7,191,vaginal
Kansas,20,2023,2023,July,7,Weekend,1,00:00 - 02:59,0,47,vaginal
Kansas,20,2023,2023,July,7,Weekend,1,03:00 - 05:59,1,58,vaginal
Kansas,20,2023,2023,July,7,Weekend,1,06:00 - 08:59,2,52,vaginal
Kansas,20,2023,2023,July,7,Weekend,1,09:00 - 11:59,3,54,vaginal
Kansas,20,2023,2023,July,7,Weekend,1,12:00 - 14:59,4,60,vaginal
Kansas,20,2023,2023,July,7,Weekend,1,15:00 - 17:59,5,71,vaginal
Kansas,20,2023,2023,July,7,Weekend,1,18:00 - 20:59,6,44,vaginal
Kansas,20,2023,2023,July,7,Weekend,1,21:00 - 23:59,7,47,vaginal
Kansas,20,2023,2023,July,7,Weekday,2,00:00 - 02:59,0,143,vaginal
Kansas,20,2023,2023,July,7,Weekday,2,03:00 - 05:59,1,136,vaginal
Kansas,20,2023,2023,July,7,Weekday,2,06:00 - 08:59,2,154,vaginal
Kansas,20,2023,2023,July,7,Weekday,2,09:00 - 11:59,3,185,vaginal
Kansas,20,2023,2023,July,7,Weekday,2,12:00 - 14:59,4,296,vaginal
Kansas,20,2023,2023,July,7,Weekday,2,15:00 - 17:59,5,279,vaginal
Kansas,20,2023,2023,July,7,Weekday,2,18:00 - 20:59,6,223,vaginal
Kansas,20,2023,2023,July,7,Weekday,2,21:00 - 23:59,7,186,vaginal
Kansas,20,2023,2023,August,8,Weekend,1,00:00 - 02:59,0,51,vaginal
Kansas,20,2023,2023,August,8,Weekend,1,03:00 - 05:59,1,49,vaginal
Kansas,20,2023,2023,August,8,Weekend,1,06:00 - 08:59,2,38,vaginal
Kansas,20,2023,2023,August,8,Weekend,1,09:00 - 11:59,3,42,vaginal
Kansas,20,2023,2023,August,8,Weekend,1,12:00 - 14:59,4,56,vaginal
Kansas,20,2023,2023,August,8,Weekend,1,15:00 - 17:59,5,54,vaginal
Kansas,20,2023,2023,August,8,Weekend,1,18:00 - 20:59,6,45,vaginal
Kansas,20,2023,2023,August,8,Weekend,1,21:00 - 23:59,7,50,vaginal
Kansas,20,2023,2023,August,8,Weekday,2,00:00 - 02:59,0,148,vaginal
Kansas,20,2023,2023,August,8,Weekday,2,03:00 - 05:59,1,149,vaginal
Kansas,20,2023,2023,August,8,Weekday,2,06:00 - 08:59,2,160,vaginal
Kansas,20,2023,2023,August,8,Weekday,2,09:00 - 11:59,3,216,vaginal
Kansas,20,2023,2023,August,8,Weekday,2,12:00 - 14:59,4,307,vaginal
Kansas,20,2023,2023,August,8,Weekday,2,15:00 - 17:59,5,319,vaginal
Kansas,20,2023,2023,August,8,Weekday,2,18:00 - 20:59,6,227,vaginal
Kansas,20,2023,2023,August,8,Weekday,2,21:00 - 23:59,7,179,vaginal
Kansas,20,2023,2023,September,9,Weekend,1,00:00 - 02:59,0,52,vaginal
Kansas,20,2023,2023,September,9,Weekend,1,03:00 - 05:59,1,61,vaginal
Kansas,20,2023,2023,September,9,Weekend,1,06:00 - 08:59,2,48,vaginal
Kansas,20,2023,2023,September,9,Weekend,1,09:00 - 11:59,3,64,vaginal
Kansas,20,2023,2023,September,9,Weekend,1,12:00 - 14:59,4,67,vaginal
Kansas,20,2023,2023,September,9,Weekend,1,15:00 - 17:59,5,70,vaginal
Kansas,20,2023,2023,September,9,Weekend,1,18:00 - 20:59,6,65,vaginal
Kansas,20,2023,2023,September,9,Weekend,1,21:00 - 23:59,7,47,vaginal
Kansas,20,2023,2023,September,9,Weekday,2,00:00 - 02:59,0,131,vaginal
Kansas,20,2023,2023,September,9,Weekday,2,03:00 - 05:59,1,113,vaginal
Kansas,20,2023,2023,September,9,Weekday,2,06:00 - 08:59,2,142,vaginal
Kansas,20,2023,2023,September,9,Weekday,2,09:00 - 11:59,3,207,vaginal
Kansas,20,2023,2023,September,9,Weekday,2,12:00 - 14:59,4,271,vaginal
Kansas,20,2023,2023,September,9,Weekday,2,15:00 - 17:59,5,311,vaginal
Kansas,20,2023,2023,September,9,Weekday,2,18:00 - 20:59,6,219,vaginal
Kansas,20,2023,2023,September,9,Weekday,2,21:00 - 23:59,7,199,vaginal
Kansas,20,2023,2023,October,10,Weekend,1,00:00 - 02:59,0,46,vaginal
Kansas,20,2023,2023,October,10,Weekend,1,03:00 - 05:59,1,49,vaginal
Kansas,20,2023,2023,October,10,Weekend,1,06:00 - 08:59,2,55,vaginal
Kansas,20,2023,2023,October,10,Weekend,1,09:00 - 11:59,3,57,vaginal
Kansas,20,2023,2023,October,10,Weekend,1,12:00 - 14:59,4,65,vaginal
Kansas,20,2023,2023,October,10,Weekend,1,15:00 - 17:59,5,59,vaginal
Kansas,20,2023,2023,October,10,Weekend,1,18:00 - 20:59,6,48,vaginal
Kansas,20,2023,2023,October,10,Weekend,1,21:00 - 23:59,7,53,vaginal
Kansas,20,2023,2023,October,10,Weekday,2,00:00 - 02:59,0,131,vaginal
Kansas,20,2023,2023,October,10,Weekday,2,03:00 - 05:59,1,138,vaginal
Kansas,20,2023,2023,October,10,Weekday,2,06:00 - 08:59,2,143,vaginal
Kansas,20,2023,2023,October,10,Weekday,2,09:00 - 11:59,3,173,vaginal
Kansas,20,2023,2023,October,10,Weekday,2,12:00 - 14:59,4,284,vaginal
Kansas,20,2023,2023,October,10,Weekday,2,15:00 - 17:59,5,306,vaginal
Kansas,20,2023,2023,October,10,Weekday,2,18:00 - 20:59,6,219,vaginal
Kansas,20,2023,2023,October,10,Weekday,2,21:00 - 23:59,7,192,vaginal
Kansas,20,2023,2023,November,11,Weekend,1,00:00 - 02:59,0,46,vaginal
Kansas,20,2023,2023,November,11,Weekend,1,03:00 - 05:59,1,45,vaginal
Kansas,20,2023,2023,November,11,Weekend,1,06:00 - 08:59,2,41,vaginal
Kansas,20,2023,2023,November,11,Weekend,1,09:00 - 11:59,3,46,vaginal
Kansas,20,2023,2023,November,11,Weekend,1,12:00 - 14:59,4,46,vaginal
Kansas,20,2023,2023,November,11,Weekend,1,15:00 - 17:59,5,40,vaginal
Kansas,20,2023,2023,November,11,Weekend,1,18:00 - 20:59,6,47,vaginal
Kansas,20,2023,2023,November,11,Weekend,1,21:00 - 23:59,7,40,vaginal
Kansas,20,2023,2023,November,11,Weekday,2,00:00 - 02:59,0,155,vaginal
Kansas,20,2023,2023,November,11,Weekday,2,03:00 - 05:59,1,147,vaginal
Kansas,20,2023,2023,November,11,Weekday,2,06:00 - 08:59,2,122,vaginal
Kansas,20,2023,2023,November,11,Weekday,2,09:00 - 11:59,3,195,vaginal
Kansas,20,2023,2023,November,11,Weekday,2,12:00 - 14:59,4,308,vaginal
Kansas,20,2023,2023,November,11,Weekday,2,15:00 - 17:59,5,301,vaginal
Kansas,20,2023,2023,November,11,Weekday,2,18:00 - 20:59,6,212,vaginal
Kansas,20,2023,2023,November,11,Weekday,2,21:00 - 23:59,7,169,vaginal
Kansas,20,2023,2023,December,12,Weekend,1,00:00 - 02:59,0,61,vaginal
Kansas,20,2023,2023,December,12,Weekend,1,03:00 - 05:59,1,40,vaginal
Kansas,20,2023,2023,December,12,Weekend,1,06:00 - 08:59,2,63,vaginal
Kansas,20,2023,2023,December,12,Weekend,1,09:00 - 11:59,3,55,vaginal
Kansas,20,2023,2023,December,12,Weekend,1,12:00 - 14:59,4,70,vaginal
Kansas,20,2023,2023,December,12,Weekend,1,15:00 - 17:59,5,53,vaginal
Kansas,20,2023,2023,December,12,Weekend,1,18:00 - 20:59,6,52,vaginal
Kansas,20,2023,2023,December,12,Weekend,1,21:00 - 23:59,7,58,vaginal
Kansas,20,2023,2023,December,12,Weekday,2,00:00 - 02:59,0,143,vaginal
Kansas,20,2023,2023,December,12,Weekday,2,03:00 - 05:59,1,105,vaginal
Kansas,20,2023,2023,December,12,Weekday,2,06:00 - 08:59,2,121,vaginal
Kansas,20,2023,2023,December,12,Weekday,2,09:00 - 11:59,3,180,vaginal
Kansas,20,2023,2023,December,12,Weekday,2,12:00 - 14:59,4,284,vaginal
Kansas,20,2023,2023,December,12,Weekday,2,15:00 - 17:59,5,297,vaginal
Kansas,20,2023,2023,December,12,Weekday,2,18:00 - 20:59,6,213,vaginal
Kansas,20,2023,2023,December,12,Weekday,2,21:00 - 23:59,7,186,vaginal
Kentucky,21,2023,2023,January,1,Weekend,1,00:00 - 02:59,0,76,vaginal
Kentucky,21,2023,2023,January,1,Weekend,1,03:00 - 05:59,1,83,vaginal
Kentucky,21,2023,2023,January,1,Weekend,1,06:00 - 08:59,2,70,vaginal
Kentucky,21,2023,2023,January,1,Weekend,1,09:00 - 11:59,3,93,vaginal
Kentucky,21,2023,2023,January,1,Weekend,1,12:00 - 14:59,4,86,vaginal
Kentucky,21,2023,2023,January,1,Weekend,1,15:00 - 17:59,5,83,vaginal
Kentucky,21,2023,2023,January,1,Weekend,1,18:00 - 20:59,6,79,vaginal
Kentucky,21,2023,2023,January,1,Weekend,1,21:00 - 23:59,7,80,vaginal
Kentucky,21,2023,2023,January,1,Weekday,2,00:00 - 02:59,0,211,vaginal
Kentucky,21,2023,2023,January,1,Weekday,2,03:00 - 05:59,1,160,vaginal
Kentucky,21,2023,2023,January,1,Weekday,2,06:00 - 08:59,2,215,vaginal
Kentucky,21,2023,2023,January,1,Weekday,2,09:00 - 11:59,3,296,vaginal
Kentucky,21,2023,2023,January,1,Weekday,2,12:00 - 14:59,4,420,vaginal
Kentucky,21,2023,2023,January,1,Weekday,2,15:00 - 17:59,5,328,vaginal
Kentucky,21,2023,2023,January,1,Weekday,2,18:00 - 20:59,6,329,vaginal
Kentucky,21,2023,2023,January,1,Weekday,2,21:00 - 23:59,7,256,vaginal
Kentucky,21,2023,2023,February,2,Weekend,1,00:00 - 02:59,0,89,vaginal
Kentucky,21,2023,2023,February,2,Weekend,1,03:00 - 05:59,1,56,vaginal
Kentucky,21,2023,2023,February,2,Weekend,1,06:00 - 08:59,2,49,vaginal
Kentucky,21,2023,2023,February,2,Weekend,1,09:00 - 11:59,3,63,vaginal
Kentucky,21,2023,2023,February,2,Weekend,1,12:00 - 14:59,4,69,vaginal
Kentucky,21,2023,2023,February,2,Weekend,1,15:00 - 17:59,5,73,vaginal
Kentucky,21,2023,2023,February,2,Weekend,1,18:00 - 20:59,6,79,vaginal
Kentucky,21,2023,2023,February,2,Weekend,1,21:00 - 23:59,7,51,vaginal
Kentucky,21,2023,2023,February,2,Weekday,2,00:00 - 02:59,0,194,vaginal
Kentucky,21,2023,2023,February,2,Weekday,2,03:00 - 05:59,1,170,vaginal
Kentucky,21,2023,2023,February,2,Weekday,2,06:00 - 08:59,2,173,vaginal
Kentucky,21,2023,2023,February,2,Weekday,2,09:00 - 11:59,3,263,vaginal
Kentucky,21,2023,2023,February,2,Weekday,2,12:00 - 14:59,4,348,vaginal
Kentucky,21,2023,2023,February,2,Weekday,2,15:00 - 17:59,5,357,vaginal
Kentucky,21,2023,2023,February,2,Weekday,2,18:00 - 20:59,6,281,vaginal
Kentucky,21,2023,2023,February,2,Weekday,2,21:00 - 23:59,7,232,vaginal
Kentucky,21,2023,2023,March,3,Weekend,1,00:00 - 02:59,0,69,vaginal
Kentucky,21,2023,2023,March,3,Weekend,1,03:00 - 05:59,1,60,vaginal
Kentucky,21,2023,2023,March,3,Weekend,1,06:00 - 08:59,2,56,vaginal
Kentucky,21,2023,2023,March,3,Weekend,1,09:00 - 11:59,3,59,vaginal
Kentucky,21,2023,2023,March,3,Weekend,1,12:00 - 14:59,4,80,vaginal
Kentucky,21,2023,2023,March,3,Weekend,1,15:00 - 17:59,5,87,vaginal
Kentucky,21,2023,2023,March,3,Weekend,1,18:00 - 20:59,6,80,vaginal
Kentucky,21,2023,2023,March,3,Weekend,1,21:00 - 23:59,7,64,vaginal
Kentucky,21,2023,2023,March,3,Weekday,2,00:00 - 02:59,0,222,vaginal
Kentucky,21,2023,2023,March,3,Weekday,2,03:00 - 05:59,1,187,vaginal
Kentucky,21,2023,2023,March,3,Weekday,2,06:00 - 08:59,2,189,vaginal
Kentucky,21,2023,2023,March,3,Weekday,2,09:00 - 11:59,3,316,vaginal
Kentucky,21,2023,2023,March,3,Weekday,2,12:00 - 14:59,4,409,vaginal
Kentucky,21,2023,2023,March,3,Weekday,2,15:00 - 17:59,5,423,vaginal
Kentucky,21,2023,2023,March,3,Weekday,2,18:00 - 20:59,6,329,vaginal
Kentucky,21,2023,2023,March,3,Weekday,2,21:00 - 23:59,7,269,vaginal
Kentucky,21,2023,2023,April,4,Weekend,1,00:00 - 02:59,0,88,vaginal
Kentucky,21,2023,2023,April,4,Weekend,1,03:00 - 05:59,1,76,vaginal
Kentucky,21,2023,2023,April,4,Weekend,1,06:00 - 08:59,2,78,vaginal
Kentucky,21,2023,2023,April,4,Weekend,1,09:00 - 11:59,3,85,vaginal
Kentucky,21,2023,2023,April,4,Weekend,1,12:00 - 14:59,4,87,vaginal
Kentucky,21,2023,2023,April,4,Weekend,1,15:00 - 17:59,5,103,vaginal
Kentucky,21,2023,2023,April,4,Weekend,1,18:00 - 20:59,6,73,vaginal
Kentucky,21,2023,2023,April,4,Weekend,1,21:00 - 23:59,7,61,vaginal
Kentucky,21,2023,2023,April,4,Weekday,2,00:00 - 02:59,0,170,vaginal
Kentucky,21,2023,2023,April,4,Weekday,2,03:00 - 05:59,1,174,vaginal
Kentucky,21,2023,2023,April,4,Weekday,2,06:00 - 08:59,2,195,vaginal
Kentucky,21,2023,2023,April,4,Weekday,2,09:00 - 11:59,3,236,vaginal
Kentucky,21,2023,2023,April,4,Weekday,2,12:00 - 14:59,4,342,vaginal
Kentucky,21,2023,2023,April,4,Weekday,2,15:00 - 17:59,5,325,vaginal
Kentucky,21,2023,2023,April,4,Weekday,2,18:00 - 20:59,6,269,vaginal
Kentucky,21,2023,2023,April,4,Weekday,2,21:00 - 23:59,7,225,vaginal
Kentucky,21,2023,2023,May,5,Weekend,1,00:00 - 02:59,0,66,vaginal
Kentucky,21,2023,2023,May,5,Weekend,1,03:00 - 05:59,1,61,vaginal
Kentucky,21,2023,2023,May,5,Weekend,1,06:00 - 08:59,2,58,vaginal
Kentucky,21,2023,2023,May,5,Weekend,1,09:00 - 11:59,3,51,vaginal
Kentucky,21,2023,2023,May,5,Weekend,1,12:00 - 14:59,4,68,vaginal
Kentucky,21,2023,2023,May,5,Weekend,1,15:00 - 17:59,5,74,vaginal
Kentucky,21,2023,2023,May,5,Weekend,1,18:00 - 20:59,6,73,vaginal
Kentucky,21,2023,2023,May,5,Weekend,1,21:00 - 23:59,7,60,vaginal
Kentucky,21,2023,2023,May,5,Weekday,2,00:00 - 02:59,0,223,vaginal
Kentucky,21,2023,2023,May,5,Weekday,2,03:00 - 05:59,1,183,vaginal
Kentucky,21,2023,2023,May,5,Weekday,2,06:00 - 08:59,2,188,vaginal
Kentucky,21,2023,2023,May,5,Weekday,2,09:00 - 11:59,3,310,vaginal
Kentucky,21,2023,2023,May,5,Weekday,2,12:00 - 14:59,4,412,vaginal
Kentucky,21,2023,2023,May,5,Weekday,2,15:00 - 17:59,5,419,vaginal
Kentucky,21,2023,2023,May,5,Weekday,2,18:00 - 20:59,6,329,vaginal
Kentucky,21,2023,2023,May,5,Weekday,2,21:00 - 23:59,7,307,vaginal
Kentucky,21,2023,2023,June,6,Weekend,1,00:00 - 02:59,0,72,vaginal
Kentucky,21,2023,2023,June,6,Weekend,1,03:00 - 05:59,1,67,vaginal
Kentucky,21,2023,2023,June,6,Weekend,1,06:00 - 08:59,2,67,vaginal
Kentucky,21,2023,2023,June,6,Weekend,1,09:00 - 11:59,3,67,vaginal
Kentucky,21,2023,2023,June,6,Weekend,1,12:00 - 14:59,4,72,vaginal
Kentucky,21,2023,2023,June,6,Weekend,1,15:00 - 17:59,5,89,vaginal
Kentucky,21,2023,2023,June,6,Weekend,1,18:00 - 20:59,6,77,vaginal
Kentucky,21,2023,2023,June,6,Weekend,1,21:00 - 23:59,7,63,vaginal
Kentucky,21,2023,2023,June,6,Weekday,2,00:00 - 02:59,0,217,vaginal
Kentucky,21,2023,2023,June,6,Weekday,2,03:00 - 05:59,1,202,vaginal
Kentucky,21,2023,2023,June,6,Weekday,2,06:00 - 08:59,2,206,vaginal
Kentucky,21,2023,2023,June,6,Weekday,2,09:00 - 11:59,3,297,vaginal
Kentucky,21,2023,2023,June,6,Weekday,2,12:00 - 14:59,4,411,vaginal
Kentucky,21,2023,2023,June,6,Weekday,2,15:00 - 17:59,5,383,vaginal
Kentucky,21,2023,2023,June,6,Weekday,2,18:00 - 20:59,6,296,vaginal
Kentucky,21,2023,2023,June,6,Weekday,2,21:00 - 23:59,7,270,vaginal
Kentucky,21,2023,2023,July,7,Weekend,1,00:00 - 02:59,0,104,vaginal
Kentucky,21,2023,2023,July,7,Weekend,1,03:00 - 05:59,1,75,vaginal
Kentucky,21,2023,2023,July,7,Weekend,1,06:00 - 08:59,2,87,vaginal
Kentucky,21,2023,2023,July,7,Weekend,1,09:00 - 11:59,3,92,vaginal
Kentucky,21,2023,2023,July,7,Weekend,1,12:00 - 14:59,4,101,vaginal
Kentucky,21,2023,2023,July,7,Weekend,1,15:00 - 17:59,5,105,vaginal
Kentucky,21,2023,2023,July,7,Weekend,1,18:00 - 20:59,6,91,vaginal
Kentucky,21,2023,2023,July,7,Weekend,1,21:00 - 23:59,7,71,vaginal
Kentucky,21,2023,2023,July,7,Weekday,2,00:00 - 02:59,0,217,vaginal
Kentucky,21,2023,2023,July,7,Weekday,2,03:00 - 05:59,1,184,vaginal
Kentucky,21,2023,2023,July,7,Weekday,2,06:00 - 08:59,2,204,vaginal
Kentucky,21,2023,2023,July,7,Weekday,2,09:00 - 11:59,3,320,vaginal
Kentucky,21,2023,2023,July,7,Weekday,2,12:00 - 14:59,4,402,vaginal
Kentucky,21,2023,2023,July,7,Weekday,2,15:00 - 17:59,5,383,vaginal
Kentucky,21,2023,2023,July,7,Weekday,2,18:00 - 20:59,6,306,vaginal
Kentucky,21,2023,2023,July,7,Weekday,2,21:00 - 23:59,7,247,vaginal
Kentucky,21,2023,2023,August,8,Weekend,1,00:00 - 02:59,0,74,vaginal
Kentucky,21,2023,2023,August,8,Weekend,1,03:00 - 05:59,1,69,vaginal
Kentucky,21,2023,2023,August,8,Weekend,1,06:00 - 08:59,2,66,vaginal
Kentucky,21,2023,2023,August,8,Weekend,1,09:00 - 11:59,3,82,vaginal
Kentucky,21,2023,2023,August,8,Weekend,1,12:00 - 14:59,4,90,vaginal
Kentucky,21,2023,2023,August,8,Weekend,1,15:00 - 17:59,5,88,vaginal
Kentucky,21,2023,2023,August,8,Weekend,1,18:00 - 20:59,6,72,vaginal
Kentucky,21,2023,2023,August,8,Weekend,1,21:00 - 23:59,7,55,vaginal
Kentucky,21,2023,2023,August,8,Weekday,2,00:00 - 02:59,0,232,vaginal
Kentucky,21,2023,2023,August,8,Weekday,2,03:00 - 05:59,1,208,vaginal
Kentucky,21,2023,2023,August,8,Weekday,2,06:00 - 08:59,2,227,vaginal
Kentucky,21,2023,2023,August,8,Weekday,2,09:00 - 11:59,3,355,vaginal
Kentucky,21,2023,2023,August,8,Weekday,2,12:00 - 14:59,4,431,vaginal
Kentucky,21,2023,2023,August,8,Weekday,2,15:00 - 17:59,5,416,vaginal
Kentucky,21,2023,2023,August,8,Weekday,2,18:00 - 20:59,6,347,vaginal
Kentucky,21,2023,2023,August,8,Weekday,2,21:00 - 23:59,7,284,vaginal
Kentucky,21,2023,2023,September,9,Weekend,1,00:00 - 02:59,0,71,vaginal
Kentucky,21,2023,2023,September,9,Weekend,1,03:00 - 05:59,1,67,vaginal
Kentucky,21,2023,2023,September,9,Weekend,1,06:00 - 08:59,2,56,vaginal
Kentucky,21,2023,2023,September,9,Weekend,1,09:00 - 11:59,3,80,vaginal
Kentucky,21,2023,2023,September,9,Weekend,1,12:00 - 14:59,4,84,vaginal
Kentucky,21,2023,2023,September,9,Weekend,1,15:00 - 17:59,5,100,vaginal
Kentucky,21,2023,2023,September,9,Weekend,1,18:00 - 20:59,6,70,vaginal
Kentucky,21,2023,2023,September,9,Weekend,1,21:00 - 23:59,7,72,vaginal
Kentucky,21,2023,2023,September,9,Weekday,2,00:00 - 02:59,0,196,vaginal
Kentucky,21,2023,2023,September,9,Weekday,2,03:00 - 05:59,1,186,vaginal
Kentucky,21,2023,2023,September,9,Weekday,2,06:00 - 08:59,2,174,vaginal
Kentucky,21,2023,2023,September,9,Weekday,2,09:00 - 11:59,3,285,vaginal
Kentucky,21,2023,2023,September,9,Weekday,2,12:00 - 14:59,4,372,vaginal
Kentucky,21,2023,2023,September,9,Weekday,2,15:00 - 17:59,5,363,vaginal
Kentucky,21,2023,2023,September,9,Weekday,2,18:00 - 20:59,6,294,vaginal
Kentucky,21,2023,2023,September,9,Weekday,2,21:00 - 23:59,7,287,vaginal
Kentucky,21,2023,2023,October,10,Weekend,1,00:00 - 02:59,0,88,vaginal
Kentucky,21,2023,2023,October,10,Weekend,1,03:00 - 05:59,1,63,vaginal
Kentucky,21,2023,2023,October,10,Weekend,1,06:00 - 08:59,2,77,vaginal
Kentucky,21,2023,2023,October,10,Weekend,1,09:00 - 11:59,3,77,vaginal
Kentucky,21,2023,2023,October,10,Weekend,1,12:00 - 14:59,4,80,vaginal
Kentucky,21,2023,2023,October,10,Weekend,1,15:00 - 17:59,5,85,vaginal
Kentucky,21,2023,2023,October,10,Weekend,1,18:00 - 20:59,6,82,vaginal
Kentucky,21,2023,2023,October,10,Weekend,1,21:00 - 23:59,7,68,vaginal
